12;01;061;010;004B;SUMATERA UTARA;NIAS;BAWOLATO;HILIFAOSI;1201061010004B
12;01;061;011;001B;SUMATERA UTARA;NIAS;BAWOLATO;SITOLUBANUA;1201061011001B
12;01;061;011;002B;SUMATERA UTARA;NIAS;BAWOLATO;SITOLUBANUA;1201061011002B
12;01;061;012;001B;SUMATERA UTARA;NIAS;BAWOLATO;ORAHILI;1201061012001B
12;01;061;013;002B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFAEWALI;1201061013002B
12;01;061;013;005B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFAEWALI;1201061013005B
12;01;061;013;006B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFAEWALI;1201061013006B
12;01;061;013;007B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFAEWALI;1201061013007B
12;01;061;014;001B;SUMATERA UTARA;NIAS;BAWOLATO;SOHOYA;1201061014001B
12;01;061;015;001B;SUMATERA UTARA;NIAS;BAWOLATO;TAGAULE;1201061015001B
12;01;061;015;002B;SUMATERA UTARA;NIAS;BAWOLATO;TAGAULE;1201061015002B
12;01;061;015;003P;SUMATERA UTARA;NIAS;BAWOLATO;TAGAULE;1201061015003P
12;01;061;015;004P;SUMATERA UTARA;NIAS;BAWOLATO;TAGAULE;1201061015004P
12;01;061;016;001B;SUMATERA UTARA;NIAS;BAWOLATO;BOTOHAENGA;1201061016001B
12;01;061;017;003B;SUMATERA UTARA;NIAS;BAWOLATO;SINDRONDRO;1201061017003B
12;01;061;018;002B;SUMATERA UTARA;NIAS;BAWOLATO;HILIHAO CUGALA;1201061018002B
12;01;061;019;003B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFAEWALI SELATAN;1201061019003B
12;01;061;019;004B;SUMATERA UTARA;NIAS;BAWOLATO;SIOFAEWALI SELATAN;1201061019004B
12;01;061;020;001B;SUMATERA UTARA;NIAS;BAWOLATO;LAGASIMAHE;1201061020001B
12;01;061;021;004B;SUMATERA UTARA;NIAS;BAWOLATO;ORAHUA;1201061021004B
12;01;061;021;005B;SUMATERA UTARA;NIAS;BAWOLATO;ORAHUA;1201061021005B
12;01;061;021;006B;SUMATERA UTARA;NIAS;BAWOLATO;ORAHUA;1201061021006B
12;01;061;021;007B;SUMATERA UTARA;NIAS;BAWOLATO;ORAHUA;1201061021007B
12;01;061;022;003B;SUMATERA UTARA;NIAS;BAWOLATO;HOU;1201061022003B
12;01;061;023;001B;SUMATERA UTARA;NIAS;BAWOLATO;BANUA SIBOHOU SILIMA EWALI;1201061023001B
12;01;061;023;007B;SUMATERA UTARA;NIAS;BAWOLATO;BANUA SIBOHOU SILIMA EWALI;1201061023007B
12;01;061;024;010B;SUMATERA UTARA;NIAS;BAWOLATO;BALALE TOBAA;1201061024010B
